Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Occluded,On another road;Origin file;Origin frame number;Origin track;Origin track frame number
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397461.avi_image11.png;stop;574;157;597;182;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51172;stop_1333397461.avi;57
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397461.avi_image12.png;stop;140;153;168;181;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51177;stop_1333397461.avi;62
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397461.avi_image12.png;stop;584;159;607;184;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51177;stop_1333397461.avi;62
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397461.avi_image13.png;stop;127;151;157;180;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51182;stop_1333397461.avi;67
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397461.avi_image13.png;stop;594;157;619;184;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51182;stop_1333397461.avi;67
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397461.avi_image14.png;stop;115;146;145;176;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51187;stop_1333397461.avi;72
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397461.avi_image14.png;stop;608;153;635;181;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51187;stop_1333397461.avi;72
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397461.avi_image15.png;stop;100;145;132;177;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51192;stop_1333397461.avi;77
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397461.avi_image15.png;stop;624;153;652;184;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51192;stop_1333397461.avi;77
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397461.avi_image16.png;stop;85;143;121;178;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51197;stop_1333397461.avi;82
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397461.avi_image16.png;stop;642;151;671;184;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51197;stop_1333397461.avi;82
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397461.avi_image17.png;stop;72;140;107;175;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51202;stop_1333397461.avi;87
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397461.avi_image17.png;stop;662;147;693;182;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51202;stop_1333397461.avi;87
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397461.avi_image18.png;stop;52;133;88;169;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51207;stop_1333397461.avi;92
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397461.avi_image18.png;stop;682;141;716;177;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51207;stop_1333397461.avi;92
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397461.avi_image19.png;stop;28;130;67;168;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51212;stop_1333397461.avi;97
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397461.avi_image19.png;stop;705;135;742;174;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51212;stop_1333397461.avi;97
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397461.avi_image20.png;stop;5;130;48;172;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51217;stop_1333397461.avi;102
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397461.avi_image20.png;stop;733;129;774;172;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51217;stop_1333397461.avi;102
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397461.avi_image21.png;stop;767;121;812;167;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51222;stop_1333397461.avi;107
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397461.avi_image22.png;stop;805;112;854;162;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51227;stop_1333397461.avi;112
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397461.avi_image23.png;stop;848;95;902;151;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51232;stop_1333397461.avi;117
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397461.avi_image24.png;stop;897;76;958;136;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51237;stop_1333397461.avi;122
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image2.png;stop;337;204;351;217;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51306;stop_1333397469.avi;20
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image3.png;stop;349;200;363;213;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51315;stop_1333397469.avi;29
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image4.png;stop;358;199;372;213;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51324;stop_1333397469.avi;38
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image5.png;stop;365;203;379;217;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51333;stop_1333397469.avi;47
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image6.png;stop;371;209;385;224;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51342;stop_1333397469.avi;56
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image7.png;stop;379;217;393;232;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51351;stop_1333397469.avi;65
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image8.png;stop;387;217;402;233;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51360;stop_1333397469.avi;74
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image9.png;stop;397;223;412;239;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51369;stop_1333397469.avi;83
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image9.png;stop;186;245;200;258;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51369;stop_1333397469.avi;83
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image10.png;stop;406;233;421;249;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51378;stop_1333397469.avi;92
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image10.png;stop;190;257;205;270;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51378;stop_1333397469.avi;92
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image11.png;stop;422;242;437;258;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51387;stop_1333397469.avi;101
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image11.png;stop;199;267;214;281;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51387;stop_1333397469.avi;101
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image12.png;stop;446;242;461;258;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51396;stop_1333397469.avi;110
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image12.png;stop;216;269;230;283;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51396;stop_1333397469.avi;110
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image13.png;stop;485;242;500;258;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51405;stop_1333397469.avi;119
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image13.png;stop;248;271;262;285;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51405;stop_1333397469.avi;119
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image14.png;stop;523;239;539;255;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51414;stop_1333397469.avi;128
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image14.png;stop;276;266;290;280;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51414;stop_1333397469.avi;128
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image15.png;stop;548;232;565;250;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51423;stop_1333397469.avi;137
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image15.png;stop;289;261;304;276;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51423;stop_1333397469.avi;137
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image16.png;stop;581;235;598;253;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51432;stop_1333397469.avi;146
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image16.png;stop;308;265;324;281;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51432;stop_1333397469.avi;146
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image17.png;stop;599;232;619;252;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51441;stop_1333397469.avi;155
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image17.png;stop;313;261;331;279;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51441;stop_1333397469.avi;155
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image18.png;stop;613;226;634;248;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51450;stop_1333397469.avi;164
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image18.png;stop;309;259;327;277;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51450;stop_1333397469.avi;164
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image19.png;stop;632;221;655;243;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51459;stop_1333397469.avi;173
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image19.png;stop;308;255;327;274;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51459;stop_1333397469.avi;173
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image20.png;stop;648;216;672;239;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51468;stop_1333397469.avi;182
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image20.png;stop;302;252;322;273;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51468;stop_1333397469.avi;182
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image21.png;stop;668;210;694;236;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51477;stop_1333397469.avi;191
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image21.png;stop;297;250;318;272;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51477;stop_1333397469.avi;191
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image22.png;stop;691;209;718;238;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51486;stop_1333397469.avi;200
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image22.png;stop;293;251;315;274;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51486;stop_1333397469.avi;200
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image23.png;stop;708;204;738;235;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51495;stop_1333397469.avi;209
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image23.png;stop;276;246;301;273;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51495;stop_1333397469.avi;209
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image24.png;stop;735;193;767;226;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51504;stop_1333397469.avi;218
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image24.png;stop;264;238;291;266;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51504;stop_1333397469.avi;218
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image25.png;stop;759;189;795;225;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51513;stop_1333397469.avi;227
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image25.png;stop;244;237;273;268;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51513;stop_1333397469.avi;227
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image26.png;stop;785;168;825;209;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51522;stop_1333397469.avi;236
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image26.png;stop;216;224;249;258;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51522;stop_1333397469.avi;236
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image27.png;stop;824;154;867;198;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51531;stop_1333397469.avi;245
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image27.png;stop;192;221;227;257;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51531;stop_1333397469.avi;245
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image28.png;stop;869;141;919;190;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51540;stop_1333397469.avi;254
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image28.png;stop;161;216;199;256;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51540;stop_1333397469.avi;254
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image29.png;stop;921;124;977;179;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51549;stop_1333397469.avi;263
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image29.png;stop;118;206;159;250;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51549;stop_1333397469.avi;263
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333397546.avi_image0.png;pedestrianCrossing;696;138;719;162;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;52877;pedestrianCrossing_1333397546.avi;2
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333397546.avi_image1.png;pedestrianCrossing;701;143;725;168;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;52882;pedestrianCrossing_1333397546.avi;7
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333397546.avi_image2.png;pedestrianCrossing;707;147;732;172;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;52887;pedestrianCrossing_1333397546.avi;12
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333397546.avi_image3.png;pedestrianCrossing;715;140;741;166;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;52892;pedestrianCrossing_1333397546.avi;17
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333397546.avi_image4.png;pedestrianCrossing;723;132;751;160;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;52897;pedestrianCrossing_1333397546.avi;22
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333397546.avi_image5.png;pedestrianCrossing;733;145;761;173;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;52902;pedestrianCrossing_1333397546.avi;27
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333397546.avi_image6.png;pedestrianCrossing;744;146;774;177;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;52907;pedestrianCrossing_1333397546.avi;32
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333397546.avi_image7.png;pedestrianCrossing;756;141;789;174;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;52912;pedestrianCrossing_1333397546.avi;37
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333397546.avi_image8.png;pedestrianCrossing;770;137;806;174;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;52917;pedestrianCrossing_1333397546.avi;42
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333397546.avi_image9.png;pedestrianCrossing;788;139;825;178;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;52922;pedestrianCrossing_1333397546.avi;47
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333397546.avi_image10.png;pedestrianCrossing;806;140;848;182;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;52927;pedestrianCrossing_1333397546.avi;52
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333397546.avi_image11.png;pedestrianCrossing;834;135;878;179;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;52932;pedestrianCrossing_1333397546.avi;57
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333397546.avi_image12.png;pedestrianCrossing;867;123;916;173;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;52937;pedestrianCrossing_1333397546.avi;62
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333397546.avi_image13.png;pedestrianCrossing;913;110;966;166;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;52942;pedestrianCrossing_1333397546.avi;67
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397574.avi_image0.png;stop;669;199;686;216;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53091;stop_1333397574.avi;2
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397574.avi_image1.png;stop;674;196;692;214;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53096;stop_1333397574.avi;7
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397574.avi_image2.png;stop;681;199;700;218;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53101;stop_1333397574.avi;12
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397574.avi_image3.png;stop;689;189;709;209;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53106;stop_1333397574.avi;17
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397574.avi_image4.png;stop;698;189;718;209;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53111;stop_1333397574.avi;22
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397574.avi_image5.png;stop;707;195;728;216;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53116;stop_1333397574.avi;27
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397574.avi_image6.png;stop;717;185;739;207;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53121;stop_1333397574.avi;32
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397574.avi_image7.png;stop;728;178;751;201;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53126;stop_1333397574.avi;37
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397574.avi_image8.png;stop;739;180;764;206;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53131;stop_1333397574.avi;42
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397574.avi_image9.png;stop;753;180;778;206;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53136;stop_1333397574.avi;47
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397574.avi_image10.png;stop;769;171;795;199;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53141;stop_1333397574.avi;52
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397574.avi_image11.png;stop;785;170;814;200;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53146;stop_1333397574.avi;57
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397574.avi_image12.png;stop;804;171;834;202;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53151;stop_1333397574.avi;62
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397574.avi_image13.png;stop;826;162;859;196;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53156;stop_1333397574.avi;67
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397574.avi_image14.png;stop;852;156;886;192;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53161;stop_1333397574.avi;72
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397574.avi_image15.png;stop;882;151;918;190;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53166;stop_1333397574.avi;77
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397574.avi_image16.png;stop;916;149;955;191;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53171;stop_1333397574.avi;82
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397574.avi_image17.png;stop;953;144;995;188;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53176;stop_1333397574.avi;87
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/yieldAhead_1333397601.avi_image22.png;stop;469;190;488;210;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53783;yieldAhead_1333397601.avi;112
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/yieldAhead_1333397601.avi_image23.png;stop;468;179;487;199;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53788;yieldAhead_1333397601.avi;117
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/yieldAhead_1333397601.avi_image24.png;stop;470;185;491;208;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53793;yieldAhead_1333397601.avi;122
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397610.avi_image0.png;stop;520;194;546;221;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53818;stop_1333397610.avi;2
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397610.avi_image1.png;stop;538;181;566;210;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53823;stop_1333397610.avi;7
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397610.avi_image2.png;stop;560;178;591;210;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53828;stop_1333397610.avi;12
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397610.avi_image3.png;stop;584;179;618;213;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53833;stop_1333397610.avi;17
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397610.avi_image4.png;stop;612;166;648;205;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53838;stop_1333397610.avi;22
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397610.avi_image5.png;stop;642;155;681;195;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53843;stop_1333397610.avi;27
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397610.avi_image6.png;stop;677;147;720;191;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53848;stop_1333397610.avi;32
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397610.avi_image7.png;stop;716;138;764;187;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53853;stop_1333397610.avi;37
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397610.avi_image8.png;stop;763;129;816;183;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53858;stop_1333397610.avi;42
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397610.avi_image9.png;stop;816;118;876;176;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53863;stop_1333397610.avi;47
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397610.avi_image10.png;stop;880;99;947;166;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53868;stop_1333397610.avi;52
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397642.avi_image0.png;stop;879;192;911;225;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;54259;stop_1333397642.avi;2
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397642.avi_image1.png;stop;874;188;908;223;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;54264;stop_1333397642.avi;7
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397642.avi_image2.png;stop;865;184;901;221;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;54269;stop_1333397642.avi;12
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397642.avi_image3.png;stop;859;177;896;216;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;54274;stop_1333397642.avi;17
